Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"64986","2","2019-12-17 12:21:52","0","","","",""
"64987","2","2019-12-17 12:27:44","1","","","",""
"64988","2","2019-12-17 12:38:27","3","","","",""
"64989","1","2019-12-17 12:56:34","1","100","<machine-learning><deep-learning><data-mining><predictive-modeling><feature-selection>","1",""
"53345","1","2019-06-06 15:34:10","1","62","<machine-learning><deep-learning>","2",""
"53346","2","2019-06-06 15:54:49","3","","","",""
"53347","2","2019-06-06 16:13:37","1","","","",""
"53349","1","2019-06-06 17:06:18","3","261","<classification><keras>","1",""
"53350","2","2019-06-06 17:07:42","0","","","",""
"53351","1","2019-06-06 17:11:50","0","35","<python><scikit-learn>","0",""
"53352","1","2019-06-06 18:15:37","1","41","<neural-network><tensorflow>","0",""
"53353","1","2019-06-06 18:19:52","2","338","<machine-learning><anomaly-detection><outlier>","5","1"
"53354","1","2019-06-06 19:18:07","1","371","<python><tensorflow><cnn>","1",""
"53355","2","2019-06-06 19:28:42","4","","","",""
"53356","1","2019-06-06 19:33:07","0","82","<machine-learning><neural-network><deep-learning><keras><batch-normalization>","0",""
"53357","2","2019-06-06 19:38:09","1","","","",""
"53358","1","2019-06-06 20:32:04","1","35","<machine-learning><classification>","1","0"
"56728","1","2019-08-01 00:10:58","1","18","<deep-learning><cnn><nvidia>","0",""
"56729","1","2019-08-01 00:31:42","3","99","<machine-learning><classification><time-series>","2",""
"56730","1","2019-08-01 01:34:24","0","43","<machine-learning><dataset><data-cleaning><missing-data><data-analysis>","1",""
"56731","1","2019-08-01 04:34:08","2","121","<machine-learning><scikit-learn><machine-learning-model><accuracy><grid-search>","2",""
"56733","2","2019-08-01 05:55:11","1","","","",""
"56735","1","2019-08-01 06:05:12","1","54","<machine-learning><python><overfitting><kaggle>","1",""
"56737","1","2019-08-01 06:30:44","0","19","<dbscan>","0",""
"56739","2","2019-08-01 06:38:39","1","","","",""
"56740","1","2019-08-01 07:26:28","0","38","<neural-network><deep-learning><data-science-model>","1","0"
"56742","2","2019-08-01 07:35:33","-1","","","",""
"56746","2","2019-08-01 09:20:31","0","","","",""
"56747","1","2019-08-01 09:49:50","0","1142","<machine-learning><python><optimization>","2",""
"56749","2","2019-08-01 10:16:13","0","","","",""
"56750","2","2019-08-01 10:33:57","1","","","",""
"56751","1","2019-08-01 11:10:50","0","78","<python><pandas><ipython>","2","1"
"56752","1","2019-08-01 11:46:30","0","35","<regression><decision-trees>","1",""
"56754","2","2019-08-01 12:15:41","1","","","",""
"56756","1","2019-08-01 14:02:34","0","145","<machine-learning><deep-learning><keras><cnn>","1",""
"56757","2","2019-08-01 14:19:30","3","","","",""
"56758","1","2019-08-01 14:21:02","1","69","<pca><tsne>","1",""
"56759","2","2019-08-01 14:29:55","1","","","",""
"56760","1","2019-08-01 14:43:25","0","15","<classification><binary>","0",""
"56761","1","2019-08-01 15:11:04","1","43","<nlp><word-embeddings><topic-model><javascript>","1",""
"56762","2","2019-08-01 15:50:15","1","","","",""
"56764","1","2019-08-01 16:15:27","0","125","<machine-learning><predictive-modeling><supervised-learning>","3",""
"56765","1","2019-08-01 16:22:48","0","85","<tensorflow><accuracy>","0",""
"56766","2","2019-08-01 16:25:28","2","","","",""
"56767","2","2019-08-01 16:36:25","0","","","",""
"56768","2","2019-08-01 16:52:05","1","","","",""
"56769","2","2019-08-01 17:07:14","1","","","",""
"56770","1","2019-08-01 17:22:58","0","34","<deep-learning><keras>","0",""
"56771","1","2019-08-01 17:36:44","0","48","<machine-learning><data-mining>","2",""
"56772","1","2019-08-01 17:55:51","0","1209","<deep-learning><keras><pytorch>","1",""
"56773","1","2019-08-01 17:57:57","0","33","<r><correlation>","0",""
"56774","1","2019-08-01 18:10:57","0","68","<python><regression>","4",""
"56775","2","2019-08-01 18:28:05","0","","","",""
"56776","2","2019-08-01 18:32:44","1","","","",""
"56777","1","2019-08-01 18:33:49","0","71","<machine-learning><computer-vision>","3",""
"56778","2","2019-08-01 18:34:22","0","","","",""
"56779","2","2019-08-01 18:37:09","-1","","","",""
"56780","2","2019-08-01 19:37:58","0","","","",""
"56782","1","2019-08-01 19:43:16","1","323","<machine-learning><cnn><convolution><backpropagation><javascript>","1",""
"56783","1","2019-08-01 19:43:50","1","56","<dataset><data-analysis>","2",""
"56784","2","2019-08-01 19:47:50","1","","","",""
"56785","1","2019-08-01 19:50:09","0","86","<data-mining>","1",""
"56786","1","2019-08-01 19:52:52","0","19","<normalization>","0",""
"56789","2","2019-08-01 20:01:23","-2","","","",""
"56790","2","2019-08-01 20:03:23","0","","","",""
"56791","2","2019-08-01 20:09:15","0","","","",""
"56792","2","2019-08-01 20:12:16","0","","","",""
"56793","1","2019-08-01 20:14:37","0","101","<multiclass-classification><data-science-model>","1",""
"56794","1","2019-08-01 20:15:35","0","37","<scikit-learn>","0",""
"56795","1","2019-08-01 20:16:17","0","294","<tensorflow><gpu><distribution><parallel>","1",""
"56797","1","2019-08-01 21:03:35","0","25","<lstm>","0",""
"56798","2","2019-08-01 21:07:07","4","","","",""
"61729","2","2019-10-14 19:45:55","0","","","",""
"61730","2","2019-10-14 20:23:07","1","","","",""
"61731","2","2019-10-14 20:31:40","0","","","",""
"61732","2","2019-10-14 20:53:43","5","","","",""
"61733","1","2019-10-14 21:23:16","1","609","<machine-learning><classification><data><xgboost><unbalanced-classes>","2",""
"61734","2","2019-10-14 21:37:16","1","","","",""
"61735","2","2019-10-14 21:50:17","0","","","",""
"61736","1","2019-10-14 22:25:17","2","18","<machine-learning><neural-network><generative-models>","0",""
"43701","2","2019-01-09 03:23:29","0","","","",""
"43702","1","2019-01-09 06:06:03","2","36","<keras><tensorflow><google-prediction-api>","1","1"
"43704","2","2019-01-09 06:18:44","1","","","",""
"43705","2","2019-01-09 06:43:19","0","","","",""
"43707","2","2019-01-09 07:10:42","1","","","",""
"43708","2","2019-01-09 07:26:59","1","","","",""
"43709","2","2019-01-09 07:49:33","5","","","",""
"43712","2","2019-01-09 08:55:09","0","","","",""
"43713","1","2019-01-09 09:01:03","0","287","<clustering><dirichlet>","1",""
"43715","1","2019-01-09 10:02:30","1","41","<neural-network><tensorflow>","1",""
"43716","2","2019-01-09 10:05:50","2","","","",""
"43717","1","2019-01-09 10:42:31","1","58","<machine-learning><prediction><metric>","2","1"
"43718","2","2019-01-09 11:14:49","0","","","",""
"43721","1","2019-01-09 13:17:54","1","1695","<keras><nlp><lda><tfidf>","1","1"
"43723","2","2019-01-09 13:54:07","1","","","",""
"43724","2","2019-01-09 14:42:57","0","","","",""
"43725","1","2019-01-09 14:44:27","0","722","<machine-learning><deep-learning><classification><image-classification>","2",""
"43727","2","2019-01-09 15:33:32","0","","","",""
"43728","1","2019-01-09 15:50:21","2","169","<machine-learning><supervised-learning><accuracy>","1",""
"43729","2","2019-01-09 16:39:47","0","","","",""
"43730","2","2019-01-09 16:53:47","1","","","",""
"43731","1","2019-01-09 17:14:07","0","20","<machine-learning><neural-network><machine-learning-model>","1",""
"43732","2","2019-01-09 17:37:55","1","","","",""
"43733","1","2019-01-09 17:43:20","1","31","<optimization><supervised-learning><forecast>","1",""
"43734","1","2019-01-09 18:17:55","1","25","<data-mining><association-rules><market-basket-analysis>","0",""
"43735","1","2019-01-09 18:54:25","4","98","<optimization><bayesian><hyperparameter-tuning>","2",""
"43736","2","2019-01-09 19:02:22","2","","","",""
"43737","2","2019-01-09 19:19:38","1","","","",""
"68914","1","2020-02-29 09:25:57","0","22","<pandas><lstm><data><sequence>","0",""
"68915","2","2020-02-29 10:54:54","3","","","",""
"68916","2","2020-02-29 12:01:41","0","","","",""
"68917","1","2020-02-29 12:56:05","3","23","<classification><multiclass-classification><f1score>","1",""
"68918","1","2020-02-29 13:02:32","0","30","<data><matplotlib><plotting><multivariate-distribution>","0",""
"68919","1","2020-02-29 13:37:44","3","24","<visualization>","0",""
"68920","2","2020-02-29 14:36:20","0","","","",""
"68921","2","2020-02-29 14:39:06","1","","","",""
"68922","1","2020-02-29 14:39:51","3","120","<machine-learning><deep-learning><keras><autoencoder><siamese-networks>","0","3"
"68923","2","2020-02-29 14:50:27","0","","","",""
"68926","1","2020-02-29 15:16:35","1","24","<unsupervised-learning>","0",""
"68927","1","2020-02-29 15:47:03","4","43","<machine-learning><data-mining><statistics><cross-validation><data-science-model>","1",""
"68928","2","2020-02-29 17:07:01","2","","","",""
"68930","1","2020-02-29 18:17:18","1","28","<time-series><visualization>","0",""
"68931","1","2020-02-29 18:53:28","1","124","<python><scikit-learn><feature-selection><one-hot-encoding>","2",""
"68932","1","2020-02-29 19:29:18","2","79","<nlp><word-embeddings>","1",""
"68934","2","2020-02-29 20:14:31","2","","","",""
"68937","1","2020-02-29 20:41:59","1","34","<machine-learning><python><neural-network><keras><lstm>","1",""
"68938","2","2020-02-29 21:34:39","0","","","",""
"68939","2","2020-02-29 21:43:49","3","","","",""
"68940","2","2020-02-29 21:46:22","4","","","",""
"68941","2","2020-02-29 21:53:51","2","","","",""
"68942","2","2020-02-29 22:09:30","0","","","",""
"68943","2","2020-02-29 22:31:19","1","","","",""
"68945","1","2020-02-29 23:47:09","2","48","<machine-learning><deep-learning><dataset><cnn><object-detection>","2",""
"68946","2","2020-03-01 02:00:24","1","","","",""
"68947","2","2020-03-01 02:02:22","0","","","",""
"68948","1","2020-03-01 02:06:04","3","31","<machine-learning><dataset>","1",""
"68949","2","2020-03-01 03:25:39","1","","","",""
"68951","2","2020-03-01 04:14:24","1","","","",""
"68954","1","2020-03-01 09:08:30","3","20","<machine-learning><dimensionality-reduction><linear-algebra>","0",""
"68955","2","2020-03-01 10:20:36","2","","","",""
"68956","2","2020-03-01 11:02:22","1","","","",""
"68960","1","2020-03-01 15:32:56","1","23","<machine-learning><predictive-modeling>","0",""
"68961","1","2020-03-01 16:57:32","-1","17","<machine-learning><linear-regression><matrix>","1",""
"68962","1","2020-03-01 17:41:07","1","52","<neural-network>","1",""
"68963","1","2020-03-01 19:03:15","1","31","<neural-network><statistics><training><mathematics>","1",""
"68964","1","2020-03-01 19:21:14","2","44","<machine-learning><classification><k-means><data-science-model><python-3.x>","1",""
"68965","2","2020-03-01 19:54:57","1","","","",""
"68966","2","2020-03-01 20:05:24","1","","","",""
"68968","1","2020-03-01 23:10:48","0","24","<machine-learning><python><feature-selection><ranking>","1",""
"68969","2","2020-03-02 00:10:25","1","","","",""
"68970","1","2020-03-02 02:31:09","0","34","<keras><tensorflow><image-classification><computer-vision><object-detection>","1",""
"68971","2","2020-03-02 02:46:54","0","","","",""
"68973","1","2020-03-02 05:17:30","3","36","<evaluation><metric><definitions>","2",""
"53765","2","2019-06-14 06:14:12","1","","","",""
"53767","2","2019-06-14 06:47:59","1","","","",""
"53770","2","2019-06-14 07:48:33","0","","","",""
"53772","1","2019-06-14 08:27:56","1","189","<nlp><bert>","1","1"
"53773","1","2019-06-14 08:42:47","3","858","<cross-validation><evaluation>","3",""
"53774","2","2019-06-14 08:44:37","0","","","",""
"53776","1","2019-06-14 09:03:22","0","24","<dataset><scraping>","0",""
"53777","1","2019-06-14 09:11:16","1","286","<python><java>","1",""
"53778","1","2019-06-14 09:15:11","0","113","<deep-learning><classification><keras>","1",""
"53781","1","2019-06-14 10:03:43","0","73","<nlp><word2vec>","2",""
"53783","1","2019-06-14 10:59:58","1","34","<nlp><clustering><topic-model>","1","1"
"53784","2","2019-06-14 11:04:35","1","","","",""
"53785","1","2019-06-14 11:17:58","1","23","<python><algorithms><machine-learning-model><data-science-model><forecasting>","0",""
"53787","2","2019-06-14 11:46:09","1","","","",""
"53788","2","2019-06-14 11:46:55","4","","","",""
"53789","1","2019-06-14 11:52:34","0","95","<python><convolution>","2",""
"53790","1","2019-06-14 11:56:26","1","67","<orange><orange3>","0",""
"53792","1","2019-06-14 12:25:49","2","68","<regression><prediction><sequence>","2",""
"53793","2","2019-06-14 12:41:14","0","","","",""
"53794","2","2019-06-14 12:54:09","0","","","",""
"53796","2","2019-06-14 13:05:58","3","","","",""
"53797","2","2019-06-14 13:13:16","0","","","",""
"53798","2","2019-06-14 13:28:04","1","","","",""
"53800","2","2019-06-14 14:05:57","0","","","",""
"53801","2","2019-06-14 14:07:47","1","","","",""
"53802","2","2019-06-14 14:22:24","2","","","",""
"53803","2","2019-06-14 14:41:16","0","","","",""
"53804","1","2019-06-14 15:07:27","0","23","<image-classification><image-recognition>","1",""
"53806","1","2019-06-14 15:33:22","3","153","<machine-learning><classification><dataset><predictive-modeling><training>","1",""
"53807","2","2019-06-14 15:59:44","1","","","",""
"53808","2","2019-06-14 16:00:17","0","","","",""
"53809","1","2019-06-14 16:45:21","0","47","<sequence-to-sequence>","1",""
"53810","2","2019-06-14 16:58:48","-1","","","",""
"53813","2","2019-06-14 18:41:47","1","","","",""
"53814","1","2019-06-14 18:44:26","1","192","<nlp><pytorch><transformer>","0",""
"53816","1","2019-06-14 18:54:43","1","133","<machine-learning><python><scikit-learn>","2",""
"53818","1","2019-06-14 20:14:44","1","340","<scikit-learn><predictive-modeling><linear-regression>","2","3"
"53820","2","2019-06-14 20:43:14","0","","","",""
"53822","2","2019-06-14 21:06:52","3","","","",""
"53825","2","2019-06-14 23:36:49","0","","","",""
"53826","2","2019-06-15 00:33:46","0","","","",""
"53828","2","2019-06-15 00:41:49","0","","","",""
"53829","2","2019-06-15 01:01:24","1","","","",""
"53831","1","2019-06-15 01:47:55","2","1024","<machine-learning><python><scikit-learn>","2","2"
"53832","2","2019-06-15 02:49:16","2","","","",""
"53833","1","2019-06-15 04:46:48","0","33","<machine-learning><python><scikit-learn><regression>","1",""
"53834","2","2019-06-15 04:55:51","3","","","",""
"47515","1","2019-03-18 11:04:55","1","54","<neural-network><scikit-learn><linear-regression>","1",""
"47516","2","2019-03-18 11:09:34","1","","","",""
"47517","2","2019-03-18 11:15:50","1","","","",""
"47519","2","2019-03-18 11:35:48","1","","","",""
"47520","2","2019-03-18 11:51:36","1","","","",""
"47523","1","2019-03-18 12:06:18","2","49","<visualization><social-network-analysis><plotting><matplotlib>","1",""
"47524","2","2019-03-18 12:57:36","1","","","",""
"47526","1","2019-03-18 13:07:44","1","151","<visualization><reinforcement-learning>","1",""
"47527","2","2019-03-18 13:45:00","0","","","",""
"47528","1","2019-03-18 14:26:39","0","59","<data-science-model><sas>","1",""
"47530","2","2019-03-18 14:42:51","0","","","",""
"47532","2","2019-03-18 15:09:53","3","","","",""
"47533","1","2019-03-18 15:44:39","0","41","<dataset><predictive-modeling><logistic-regression><beginner>","1",""
"47534","2","2019-03-18 15:47:23","0","","","",""
"47535","2","2019-03-18 15:55:03","0","","","",""
"47537","2","2019-03-18 16:30:12","1","","","",""
"47539","1","2019-03-18 16:35:11","1","175","<logistic-regression><cost-function>","1",""
"47540","1","2019-03-18 16:42:57","1","25","<deep-learning><cnn>","0",""
"47541","2","2019-03-18 16:47:18","1","","","",""
"47542","1","2019-03-18 16:48:45","1","515","<lstm><rnn><word-embeddings>","0",""
"47543","1","2019-03-18 16:51:54","0","1755","<python><xgboost><algorithms><windows>","3",""
"47544","1","2019-03-18 17:01:25","2","173","<machine-learning>","2","1"
"47545","1","2019-03-18 17:10:39","2","551","<machine-learning><deep-learning><nlp><information-retrieval><automatic-summarization>","1",""
"47547","2","2019-03-18 17:32:43","1","","","",""
"47549","2","2019-03-18 18:00:46","2","","","",""
"47550","1","2019-03-18 18:02:52","0","64","<python><neural-network><keras><linear-regression>","1",""
"47552","2","2019-03-18 18:31:53","0","","","",""
"47554","2","2019-03-18 18:50:29","3","","","",""
"47555","2","2019-03-18 19:10:13","1","","","",""
"47556","1","2019-03-18 19:36:02","1","490","<nlp><nltk><tokenization>","1",""
"47558","2","2019-03-18 20:15:36","1","","","",""
"47559","1","2019-03-18 20:48:01","2","684","<neural-network><deep-learning><convolution>","1",""
"47560","2","2019-03-18 21:11:04","4","","","",""
"47561","2","2019-03-18 21:25:11","0","","","",""
"47618","1","2019-03-19 13:50:08","1","44","<deep-learning><keras><computer-vision>","0",""
